pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Salmonella enterica	28901	Quinolone resistance protein (qnr)	3000419	0.035171	CiprOfloxacin,Gatifloxacin,LevOfloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Sparfloxacin	Fluoroquinolone antibiotic		
Salmonella enterica	28901	NorB	3000421	0.000002	CiprOfloxacin,Moxifloxacin,Norfloxacin,Sparfloxacin	Fluoroquinolone antibiotic		
Salmonella enterica	28901	NDM-5	3000467	0.00002	Cefoxitin,Ceftazidime,Ertapenem	CarbaPenem,Cephalosporin,Cephamycin	plasmid,IS	IncHI2,IncX3,IS6,IncFII,Alpha(IncI1),pNDM5_SH160,IncHI2A,tig00001251,pL65-9
Salmonella enterica	28901	AcrD	3000491	0.998768		Aminoglycoside antibiotic	plasmid,IS	IS3,S(IncFII)
Salmonella enterica	28901	ErmF	3000498	0.000002	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Salmonella enterica	28901	AcrE	3000499	0.000601		Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam		
Salmonella enterica	28901	AcrF	3000502	0.998768		Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam		
Salmonella enterica	28901	GolS	3000504	0.952095		CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam,Penem,Phenicol antibiotic	plasmid	IncFII,HI1(IncFIA),IncX1,S(IncFII)
Salmonella enterica	28901	GadX	3000508	0.000091		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam		
Salmonella enterica	28901	EmrR	3000516	0.998716		Fluoroquinolone antibiotic	plasmid,IS	IncHI1A,AP001918(IncFIB),IS110,R27(IncHI1B),HI1(IncFIA)
Salmonella enterica	28901	CRP	3000518	0.996834		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam	plasmid	S(IncFII),AP001918(IncFIB)
Salmonella enterica	28901	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521	0.000002	Mupirocin	Mupirocin-like antibiotic		
Salmonella enterica	28901	ErmG	3000522	0.000004	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Salmonella enterica	28901	MacA	3000533	0.000074		Macrolide antibiotic		
Salmonella enterica	28901	MacB	3000535	0.994919		Macrolide antibiotic		
Salmonella enterica	28901	Erm 23S ribosomal RNA methyltransferase	3000560	0.000292		Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Salmonella enterica	28901	Tet(40)	3000567	0.000002	Tetracycline	Tetracycline antibiotic		
Salmonella enterica	28901	Subclass B1 (metallo-) beta-lactamase	3000568	0.000137				
Salmonella enterica	28901	Subclass B2 (metallo-) beta-lactamase	3000570	0.000137				
Salmonella enterica	28901	Subclass B3 (metallo-) beta-lactamase	3000571	0.997853				
Salmonella enterica	28901	VanR	3000574	0.000017		glycoPeptide antibiotic		
Salmonella enterica	28901	CcrA	3000578	0.000085		CarbaPenem		
Salmonella enterica	28901	L1 beta-lactamase	3000582	0.996408		Cephalosporin		
Salmonella enterica	28901	NDM-1	3000589	0.000054	Ertapenem,Imipenem,Meropenem	CarbaPenem	plasmid,IS	IS91,p6234-178.193kb,IncA/C2,pMR0617ndm,IS6,p19-10_01,IncL/M,pCoo(IncFII)
Salmonella enterica	28901	ErmT	3000595	0.000015	Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic	plasmid	IncQ1
Salmonella enterica	28901	Mel	3000616	0.000004	Erythromycin,Telithromycin	Macrolide antibiotic		
Salmonella enterica	28901	PC1 beta-lactamase (blaZ)	3000621	0.000004		Penam		
Salmonella enterica	28901	AcrS	3000656	0.000074		Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	H-NS	3000676	0.998676		Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic	plasmid,IS	IncHI2,IncFII,IS200/IS605,AP001918(IncFIB)
Salmonella enterica	28901	MarR	3000718	0.999872		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	Antibiotic sensitive dihydrofolate reductase	3000745	0.998435	Brodimoprim,Iclaprim,Tetroxoprim,Trimethoprim	Diaminopyrimidine antibiotic		
Salmonella enterica	28901	AbeS	3000768	0.000002	Erythromycin,Novobiocin	Aminocoumarin antibiotic,Macrolide antibiotic		
Salmonella enterica	28901	AdeA	3000774	0.000002		Tetracycline antibiotic		
Salmonella enterica	28901	AdeK	3000782	0.000002		CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	CmeA	3000783	0.000007		Cephalosporin,Fluoroquinolone antibiotic,Fusidane antibiotic,Macrolide antibiotic		
Salmonella enterica	28901	CmeB	3000784	0.000004		Cephalosporin,Fluoroquinolone antibiotic,Fusidane antibiotic,Macrolide antibiotic		
Salmonella enterica	28901	CmeC	3000785	0.000002		Cephalosporin,Fluoroquinolone antibiotic,Fusidane antibiotic,Macrolide antibiotic		
Salmonella enterica	28901	MdsA	3000789	0.948139		CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam,Penem,Phenicol antibiotic	plasmid	IncFII,HI1(IncFIA),IncX1,S(IncFII)
Salmonella enterica	28901	MdsB	3000790	0.166136		CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam,Penem,Phenicol antibiotic	plasmid	Yp(IncFII),pB171(IncFIB)
Salmonella enterica	28901	MdsC	3000791	0.977153		CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam,Penem,Phenicol antibiotic	plasmid	IncFII,HI1(IncFIA),IncX1,S(IncFII)
Salmonella enterica	28901	MdtA	3000792	0.000115		Aminocoumarin antibiotic		
Salmonella enterica	28901	MdtB	3000793	0.996308		Aminocoumarin antibiotic	plasmid	IncHI1A,AP001918(IncFIB),Alpha(IncI1),R27(IncHI1B),IncHI2A
Salmonella enterica	28901	MdtC	3000794	0.997024		Aminocoumarin antibiotic	plasmid	IncHI1A,AP001918(IncFIB),Alpha(IncI1),R27(IncHI1B),IncHI2A
Salmonella enterica	28901	MdtE	3000795	0.000081		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam		
Salmonella enterica	28901	MdtF	3000796	0.000098		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam		
Salmonella enterica	28901	MexC	3000800	0.00002		Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	MexE	3000803	0.998385		Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic		
Salmonella enterica	28901	MexH	3000807	0.000076		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	MexI	3000808	0.936613		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	MgrA	3000815	0.000004		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Peptide antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	RamA	3000823	0.001019		CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic	plasmid,IS	IncHI2,pR18.0877_278k,IncN,ColRNAI,IS6,p16-6773.1,pQnrB4_020042,p0111,pCFSA1096,pSal-5364,IncHI2A
Salmonella enterica	28901	Rob	3000825	0.000004		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	SdiA	3000826	0.997448		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic	plasmid,IS	IncHI2,IncHI1A,AP001918(IncFIB),IS1,Alpha(IncI1),R27(IncHI1B),IncHI2A
Salmonella enterica	28901	BaeR	3000828	0.99708		Aminocoumarin antibiotic,Aminoglycoside antibiotic	plasmid	IncHI1A,AP001918(IncFIB),Alpha(IncI1),R27(IncHI1B),IncHI2A
Salmonella enterica	28901	BaeS	3000829	0.000368		Aminocoumarin antibiotic,Aminoglycoside antibiotic		
Salmonella enterica	28901	CpxA	3000830	0.995742		Aminocoumarin antibiotic,Aminoglycoside antibiotic	plasmid	.(pENTAS02)
Salmonella enterica	28901	EvgA	3000832	0.000087		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic		
Salmonella enterica	28901	EvgS	3000833	0.000368		Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic		
Salmonella enterica	28901	PhoQ	3000835	0.997187		Macrolide antibiotic,Peptide antibiotic		
Salmonella enterica	28901	SoxR	3000836	0.998491		Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic		
Salmonella enterica	28901	16S ribosomal RNA methyltransferase	3000857	0.000873				
Salmonella enterica	28901	ArmA	3000858	0.000601	Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic	plasmid,integron,IS	IncA/C2,In714,tig00000137,In546,pSA20025921.1,IncHI2,IncN,IncX1,IncL/M,In556,In1368,IncA/C,pD90-1,pK66-45-1,pZZW20-108K,IS5,In498,IS6,In879,pCFSA664-1,pSI85-1,IncHI2A
Salmonella enterica	28901	RmtB	3000860	0.000331	Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic	plasmid,integron,IS	IncFIA,K(IncFIB),pNDM-d2e9,IncHI2,IncN,In909,IncX1,pC629,pST90-1,pC21-2,pSI108-1,pABWA45_3,IncFII,p13520,p87912,IS6,AP001918(IncFIB),In879,p187-4,IncHI2A
Salmonella enterica	28901	RmtC	3000861	0.000009	Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic	plasmid,integron	In761,IncA/C2,In498
Salmonella enterica	28901	Defensin resistant mprF	3000863	0.000002		Peptide antibiotic		
Salmonella enterica	28901	TEM-1	3000873	0.078333	Amoxicillin,Ampicillin,Cefalotin,Cefazolin	Cephalosporin,Penam	plasmid,transposon,integron,IS	pL100-2,pAMSC5,S(IncFIB),p96A(IncFII),pEcIMT16316,p14EC020b,pC15_001,pSE79-2359,In2-10,Col440I,pET6.1-IncY,p09-3649.1,HI1(IncFIA),pFORC51,pSal009,p13C1065T-3,3,pk88,p5696-1,pSLT,pG3X16-2-3,IncHI2,IncN,p2448-1,IncX1,In159,IncL/M,In574,p55k,pTBMCR401,2,pAMR588-04-00435_37,A,pCREC-532_1,IS91,981p2,pCombat11I9-4,pEC2-2,pIMP69_000369,pSNE1-1925,Tn801,In1368,IncFII,pCombat13F7-2,pCoo(IncFII),p1919D3-1,pSC138,unitig_2_pilon,pLD26-1-135kb,pKPC_CAV1741,pFORC44_1,pO111_1,pSH11G0791,p54,unitig_3,1(IncI),IS3,pSI67-1,p86,Tn2,In879,pKp1050-4,pC16_003,pECAZ161_KPC,IncHI2A,pCFSAN002069_02,pGMI17-004_2,p6234-198.371kb,IncA/C2,Tn6027,p846,pSGB23,pIncAC2-1502320,p1002-NDM1,IncQ1,pSE95-0621-1,pGD31-F1928,p13P460A-2,p2017C-4173W12,In504,pSARB26_02,pHCM2(IncFIB),pNH25.4,pSAG-76334,pEC743_OXA48,p4_1_1.1,IncB/O/K/Z,tig00000138_pilon,IncX3,In277,In909,In1004,pHS30-1,pSCU-108-2,pZN3-tetX-171kb,pSH-04-1,In2-30,IncR,pGMI17-001_1,R27(IncHI1B),In556,pSCU-105-2,pCVM19633_110,pST90-1,pFORC_081_1,In1018,K(IncFII),pST33-93798,pSE11(IncFII),pC2315-2-NDM,p168-2,p13C1065T-2,pCFS3273-2,pEF05,pSA20030575.1,pS51_1,p14EC007b,pD90-1,pSRC27-H,pN13-01290_23,In555,pKPC2_095084,p1CFSAN000318,pYDC107_70,unitig_2,pAH01-4,pRpNDM-1,pFAM21845_1,In498,pSE1004839,pEC974-3,pSY3626C1_124k,pNDM-CIT(IncHI1B),p14EC017b,pM160133_p1,pHCM1,pQJDsal1,p1NQ3,pKPHS3,pL22-5,pSE81-1706,pCFSA664-1,pCFSA1096,pNDM-CIT(IncHI1A),FII(IncFIC),pBH100-1,pE110019_5,tig00000005,pAB17H194-1,pUTI89(IncFII),pR18.0877_278k,IncHI1A,pUO-STmRV1,pUHKPC07-113.639kb,pCFSAN000405_01,pSE74-1357,pECLA(IncFIB),134q,pEQAS2016S1-1,pSE81-1607-2,pFORC7,K(IncFIB),pCE-R2-11-0435_92,Tn6339,pC44_001,pSDU1-USMARC-69838,pMS8345A,pNDM-d2e9,pQil(IncFIB),pC45_001,p2175-2,Tn4,pGMI17-002_1,pCRKP-1215_2,pET8.1-IncAC2,p2-101,pSCKLB555-1,p3,pRSB107(IncFII),In1249,pPA45B,pEC27-2,pHN7A8(IncFII),pVCR94,pEC1515-3,p22429,p1,pSUH-1,pEC2-1,p0111,pSE74-2,pSCU-123-2,p45407_2,pCFSAN086837,Tn6238,In293,p13520,tig00000004,pIncC-L125,IncX2,pSA20143792.1,pKPHS2,p2CFSAN000318,pCFS3292-2,IS6,AP001918(IncFIB),pCFSAN027346-2,pAR-0427-1,pQnrS1_005237,p12519B,pEF04,pSH-04-2,p2EC1-1,pPT1-1,IS1380,IncFIA,pSA20070548.1,pSCU-118-1,pMCR1_025943,In571,unitig_1_pilon,PDM04,tig00000516_pilon,p22453_1,pSA20025921.1,In784,pST-1,pSEEH1578_01,pSE08-00436-1,p2,pKPNH54.1,pMRSN346647_113.1,p1493-3,pM160133_p2,S(IncFII),pPNCS007087.2,IncX4,p3PCN033,pIHI2-323,pYPE10-78k,p39,pTB-nb4,pS7627-1,In119,IS1,pK91,pC629,pKPC_CAV1321-244,pSF-173-1,pYY76-1-1,pSE08-00436-2,pSE81-1607-1,pR19.2839_83k,pYPE10-190k-tetX4,pCTXM199_025970,pSJTUF10978,pAR-0405,PCN061p5,pCARB35_02,pST101-1,pSD134209-1,pSI108-1,ColRNAI,Col440II,pEGY3,Alpha(IncI1),p77k,pMPTEM-30,pAR-0402,Tn6029,B,p38544-85.403kb,p233-142,p08-5333.1,pS40-2,pFORC_081_3,p87912,pTH114-1,pECO-6dfa,pMU407(IncL/M),pCP131-IncFIB,p2_W5-6,p12579_3,In502,IncY,pSA186_3,pAMSH1,pSal-5364
Salmonella enterica	28901	TEM-2	3000874	0.000385		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon,integron,IS	pSE74-1,pSE104-1,IS4,pSI173-2,p13P477T-3,IncHI2,Tn4,IncN,IncX1,pSE95-1,pSCKLB555-1,pHN7A8(IncFII),IS91,p22429,p13C1065T-2,Tn801,pSUH-1,pSCKLB555-3,pSI102-2,IS6,pSE124-1,In879,p12367A,pSDU1-USMARC-69807,IncHI2A
Salmonella enterica	28901	TEM-5	3000877	0.000002		Cephalosporin,Monobactam,Penam,Penem	plasmid	pSY3626C1_124k,FII(IncFIC)
Salmonella enterica	28901	TEM-10	3000882	0.000009		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-12	3000884	0.000009		Cephalosporin,Monobactam,Penam,Penem	plasmid	IncFII,pST90-1,Alpha(IncI1),p5696-1
Salmonella enterica	28901	TEM-15	3000886	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-17	3000888	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-19	3000890	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-20	3000891	0.000009		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-26	3000896	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-29	3000899	0.000009		Cephalosporin,Monobactam,Penam,Penem	IS	IS6
Salmonella enterica	28901	TEM-30	3000900	0.00005	Amoxicillin,Ampicillin,Cefalotin	Cephalosporin,Penam	plasmid,transposon	Tn801,Tn4,IncX1,Tn2,Alpha(IncI1),pMPTEM-30
Salmonella enterica	28901	TEM-31	3000901	0.000009		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-32	3000902	0.000239		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	pAMSC5,Tn801,Tn4,IncX1,Tn2,p1_035123
Salmonella enterica	28901	TEM-33	3000903	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-34	3000904	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-35	3000905	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid	p43
Salmonella enterica	28901	TEM-36	3000906	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-39	3000909	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-40	3000910	0.000015		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-47	3000916	0.000002		Cephalosporin,Monobactam,Penam,Penem	plasmid	IncA/C2
Salmonella enterica	28901	TEM-52	3000921	0.000044		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	pAMSC5,Tn801,Tn4,IncX1,Tn2,Alpha(IncI1)
Salmonella enterica	28901	TEM-54	3000923	0.000011		Cephalosporin,Monobactam,Penam,Penem	plasmid	pAR-0402
Salmonella enterica	28901	TEM-55	3000924	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid	pSUH-1
Salmonella enterica	28901	TEM-57	3000926	0.00116		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon,integron	pCE-R2-11-0435_92,pMR0716_tem1,In498,Tn801,In1004,IncX1,Tn2,pHS30-1,pKp_Goe_070-1,Alpha(IncI1),p12519B,pTBMCR401,pEQAS2016S1-1,pNH25.4
Salmonella enterica	28901	TEM-68	3000935	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-70	3000936	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-71	3000937	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-76	3000942	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-82	3000949	0.000007		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-84	3000951	0.000037		Cephalosporin,Monobactam,Penam,Penem	plasmid	pNMBU_W06E18_Str1_4
Salmonella enterica	28901	TEM-90	3000957	0.000009		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-95	3000962	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-96	3000963	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-104	3000967	0.000009		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	Tn801,p22429,Tn2
Salmonella enterica	28901	TEM-105	3000968	0.000007		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-107	3000970	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-112	3000975	0.000007		Cephalosporin,Monobactam,Penam,Penem	IS	IS6
Salmonella enterica	28901	TEM-115	3000978	0.000015		Cephalosporin,Monobactam,Penam,Penem	plasmid	p86
Salmonella enterica	28901	TEM-116	3000979	0.000179		Cephalosporin,Monobactam,Penam,Penem	plasmid	pCFSAN000405_01,ColRNAI
Salmonella enterica	28901	TEM-117	3000980	0.000002		Cephalosporin,Monobactam,Penam,Penem	plasmid	pUO-STmRV1
Salmonella enterica	28901	TEM-122	3000984	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-126	3000988	0.000007		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	Tn4,pGMI17-001_1,Tn2
Salmonella enterica	28901	TEM-128	3000990	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	pCoo(IncFII),IncFIA,AP001918(IncFIB),IS6
Salmonella enterica	28901	TEM-131	3000995	0.000007		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-132	3000996	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-135	3000999	0.001498	Penicillin	Penam	plasmid,integron,transposon	pAMSC5,S(IncFIB),pD72-IncP,PDM04,Col440I,pEQAS2016S1-1,S(IncFII),pSAG-76334,pCE-R2-11-0435_92,p13P484A-4,pC44_001,IncX4,IncHI2,pYPE10-78k,Tn4,IncN,IncX1,pK91,pTBMCR401,pGMI17-001_1,pSJTUF10978,Tn801,ColRNAI,p1_035123,Alpha(IncI1),In498,Tn2,IncHI2A
Salmonella enterica	28901	TEM-136	3001000	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-137	3001001	0.000007		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-141	3001004	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-143	3001006	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-144	3001007	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-145	3001012	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-147	3001014	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-148	3001015	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-149	3001016	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-150	3001017	0.000017		Cephalosporin,Monobactam,Penam,Penem	plasmid	pSUH-1
Salmonella enterica	28901	TEM-156	3001022	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid	pMCR1_025943
Salmonella enterica	28901	TEM-159	3001025	0.000015		Cephalosporin,Monobactam,Penam,Penem	plasmid	pAMSC5,IncX4,IncX1
Salmonella enterica	28901	TEM-162	3001028	0.000009		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-163	3001029	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-166	3001032	0.000128		Cephalosporin,Monobactam,Penam,Penem	transposon	Tn801,Tn4,Tn2
Salmonella enterica	28901	TEM-168	3001034	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	IncX1,Alpha(IncI1),pEC2-1,Tn2
Salmonella enterica	28901	TEM-169	3001035	0.000004		Cephalosporin,Monobactam,Penam,Penem	plasmid	IncX1
Salmonella enterica	28901	TEM-171	3001037	0.000052		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-176	3001041	0.000233		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	pFT130-1,psg_ww281,pD72-IncX1,IncX1,IS6,pCoo(IncFII)
Salmonella enterica	28901	TEM-178	3001043	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-181	3001044	0.000013		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-183	3001045	0.000011		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	Tn801,Alpha(IncI1),p6234-198.371kb,Tn2
Salmonella enterica	28901	TEM-189	3001049	0.000002		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-190	3001050	0.000007		Cephalosporin,Monobactam,Penam,Penem	plasmid	pEC545_3
Salmonella enterica	28901	TEM-191	3001051	0.000007		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	IncHI2,Tn801,IncN,Tn2
Salmonella enterica	28901	TEM-193	3001053	0.000004		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	TEM-194	3001054	0.000002		Cephalosporin,Monobactam,Penam,Penem	plasmid	pS40-2
Salmonella enterica	28901	TEM-198	3001057	0.000007		Cephalosporin,Monobactam,Penam,Penem		
Salmonella enterica	28901	SHV-1	3001059	0.000007	Ampicillin	Penam	plasmid,transposon,IS	Tn2003,IncA/C2,IS6
Salmonella enterica	28901	SHV-2	3001060	0.000013		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Salmonella enterica	28901	SHV-2A	3001061	0.000087		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncHI2,IS6,pSHE-CTX-M,Alpha(IncI1),IncHI2A
Salmonella enterica	28901	SHV-5	3001064	0.000028		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-7	3001066	0.000054		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-11	3001070	0.000002		CarbaPenem,Cephalosporin,Penam	plasmid	IncX3
Salmonella enterica	28901	SHV-12	3001071	0.001091	Cefalotin,Ceftazidime,Ceftriaxone	Cephalosporin	plasmid,integron,IS	IS5,In498,pAR-0405,IncA/C2,IncHI2,IncX3,IS6,pOXA-48(IncL/M),pBK13043-2,Alpha(IncI1),IncR,pFORC_081_3,IncHI2A,pLAP2_020030
Salmonella enterica	28901	SHV-15	3001074	0.000002		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-30	3001088	0.000011		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-55	3001111	0.000007		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-66	3001121	0.000002		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-107	3001156	0.000002		CarbaPenem,Cephalosporin,Penam		
Salmonella enterica	28901	SHV-152	3001191	0.000007		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncX3,IS6
